HD 149026 b,Radial Velocity,2005,Subaru Telescope,0.043640,8.295,120.77540,43.28357,61.29711,510,651
HD 149143 b,Radial Velocity,2005,Haute-Provence Observatory,0.053000,13.600,422.71390,31.48148,17.51640,511,652
HD 149806 b,Radial Velocity,2022,Multiple Observatories,12.404000,12.300,4003.68444,29.61681,16.34270,512,653
HD 150010 b,Radial Velocity,2022,Bohyunsan Optical Astronomical Observatory,1.400000,13.300,762.78818,35.99152,105.31987,513,654
HD 1502 b,Radial Velocity,2011,W. M. Keck Observatory,1.262000,13.200,874.03250,-48.08435,111.21656,514,655
HD 150706 b,Radial Velocity,2012,Haute-Provence Observatory,6.700000,13.300,772.32303,32.63799,113.00653,515,656
HD 151450 b,Radial Velocity,2022,Multiple Observatories,0.160000,6.940,38.45724,18.26324,3.29460,516,657
HD 151450 c,Radial Velocity,2022,Multiple Observatories,14.131000,12.800,1636.18064,18.26324,3.29460,516,658
HD 152079 b,Radial Velocity,2009,Las Campanas Observatory,4.187000,13.200,845.74563,-1.56882,339.89168,517,659
HD 152581 b,Radial Velocity,2011,W. M. Keck Observatory,1.660000,13.400,594.02427,31.49074,30.61159,518,660
HD 152843 b,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),0.105300,3.410,11.56000,34.38475,40.17116,519,661
HD 152843 c,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),,5.830,27.50000,34.38475,40.17116,519,662
HD 15337 b,Transit,2019,Transiting Exoplanet Survey Satellite (TESS),0.052200,1.640,7.51000,-68.70904,219.86213,520,663
HD 15337 c,Transit,2019,Transiting Exoplanet Survey Satellite (TESS),0.126800,2.390,8.11000,-68.70904,219.86213,520,664
HD 153557 b,Radial Velocity,2022,Multiple Observatories,0.068000,4.770,20.34102,38.46731,73.37904,521,665
HD 153557 c,Radial Velocity,2022,Multiple Observatories,0.111000,4.360,17.48056,38.46731,73.37904,521,666
HD 153557 d,Radial Velocity,2022,Multiple Observatories,21.449000,11.900,8725.66109,38.46731,73.37904,521,667
HD 153950 b,Radial Velocity,2008,La Silla Observatory,1.280000,13.200,937.59850,-1.23190,343.47641,522,668
HD 154088 b,Radial Velocity,2021,La Silla Observatory,0.134000,2.460,6.60000,7.67253,355.23654,523,669
HD 154345 b,Radial Velocity,2006,W. M. Keck Observatory,4.210000,13.700,378.21580,37.66299,73.02692,524,670
HD 154672 b,Radial Velocity,2008,Las Campanas Observatory,0.600000,12.800,1706.74710,-9.75953,333.38496,525,671
HD 154857 b,Radial Velocity,2004,Anglo-Australian Telescope,1.290000,13.300,778.68350,-10.02581,333.28825,526,672
HD 154857 c,Radial Velocity,2014,Anglo-Australian Telescope,5.360000,13.200,819.97000,-10.02581,333.28825,526,673
HD 155193 b,Radial Velocity,2021,Haute-Provence Observatory,1.040000,14.000,238.37131,27.12388,30.50173,527,674
HD 155358 b,Radial Velocity,2007,McDonald Observatory,0.630000,13.800,314.65170,34.77496,56.28261,528,675
HD 155358 c,Radial Velocity,2007,McDonald Observatory,1.020000,13.900,261.00000,34.77496,56.28261,528,676
HD 155918 b,Radial Velocity,2022,Multiple Observatories,0.030000,2.670,7.62788,-20.83375,317.42953,529,677
HD 155918 c,Radial Velocity,2022,Multiple Observatories,13.183000,12.800,1878.04806,-20.83375,317.42953,529,678
HD 156098 b,Radial Velocity,2022,Multiple Observatories,0.167000,4.120,15.89142,3.08419,353.51966,530,679
HD 156098 c,Radial Velocity,2022,Multiple Observatories,8.415000,12.800,1661.60691,3.08419,353.51966,530,680
HD 156279 b,Radial Velocity,2011,Haute-Provence Observatory,0.502000,12.500,2997.75753,35.08164,93.08627,531,681
HD 156279 c,Radial Velocity,2018,W. M. Keck Observatory,5.486000,12.500,3098.82697,35.08164,93.08627,531,682
HD 156411 b,Radial Velocity,2009,La Silla Observatory,1.880000,14.000,235.18000,-6.46352,340.79031,532,683
HD 156668 b,Radial Velocity,2010,W. M. Keck Observatory,0.050000,1.870,4.15000,32.11490,51.96923,533,684
HD 156668 c,Radial Velocity,2021,Multiple Observatories,1.570000,6.170,31.49680,32.11490,51.96923,533,685
HD 156846 b,Radial Velocity,2007,La Silla Observatory,1.120000,12.400,3391.24610,9.98244,5.03368,534,686
HD 158038 b,Radial Velocity,2011,W. M. Keck Observatory,1.500000,13.500,486.27990,29.86597,50.39671,535,687
HD 158259 b,Radial Velocity,2020,Haute-Provence Observatory,,1.285,2.22000,34.09023,80.13841,536,688
HD 158259 c,Radial Velocity,2020,Haute-Provence Observatory,,2.230,5.60000,34.09023,80.13841,536,689
HD 158259 d,Radial Velocity,2020,Haute-Provence Observatory,,2.180,5.41000,34.09023,80.13841,536,690
HD 158259 e,Radial Velocity,2020,Haute-Provence Observatory,,2.340,6.08000,34.09023,80.13841,536,691
HD 158259 f,Radial Velocity,2020,Haute-Provence Observatory,,2.350,6.14000,34.09023,80.13841,536,692
HD 158996 b,Radial Velocity,2018,Bohyunsan Optical Astronomical Observatory,2.100000,12.300,4449.62000,30.57740,112.37477,537,693
HD 15906 b,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),0.090000,2.240,5.65000,-60.77779,182.77821,538,694
HD 15906 c,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),0.141000,2.930,8.91000,-60.77779,182.77821,538,695
HD 159243 b,Radial Velocity,2013,Haute-Provence Observatory,0.110000,13.700,359.13000,19.95000,29.07673,539,696
HD 159243 c,Radial Velocity,2013,Haute-Provence Observatory,0.800000,13.400,603.90000,19.95000,29.07673,539,697
HD 159868 b,Radial Velocity,2006,Anglo-Australian Telescope,2.320000,13.300,704.94694,-6.31279,347.17359,540,698
HD 159868 c,Radial Velocity,2012,Anglo-Australian Telescope,1.032000,14.000,244.09344,-6.31279,347.17359,540,699
HD 1605 b,Radial Velocity,2015,Multiple Observatories,1.492000,13.800,296.85322,-31.43019,115.16670,541,700
HD 1605 c,Radial Velocity,2015,Multiple Observatories,3.584000,13.000,1150.54460,-31.43019,115.16670,541,701
HD 160691 b,Radial Velocity,2000,Anglo-Australian Telescope,1.500000,,1366.66215,-11.49850,340.05994,542,702
HD 160691 c,Radial Velocity,2004,Anglo-Australian Telescope,4.170000,,1398.44499,-11.49850,340.05994,542,703
HD 160691 d,Radial Velocity,2004,La Silla Observatory,0.092860,3.170,10.17000,-11.49850,340.05994,542,704
HD 160691 e,Radial Velocity,2006,La Silla Observatory,0.934000,,2224.79885,-11.49850,340.05994,542,705
HD 161178 b,Radial Velocity,2021,Okayama Astrophysical Observatory,0.850000,14.100,181.16219,31.34700,103.38490,543,706
HD 16141 b,Radial Velocity,2000,W. M. Keck Observatory,0.360000,10.900,82.63580,-55.78037,173.94139,544,707
HD 16175 b,Radial Velocity,2009,Lick Observatory,2.120000,12.800,1875.18760,-16.64016,143.08388,545,708
HD 162020 b,Radial Velocity,2002,La Silla Observatory,0.080000,12.500,3127.44720,-6.72629,350.73899,546,709
HD 163607 b,Radial Velocity,2010,W. M. Keck Observatory,0.362000,13.900,249.05159,30.17327,84.61440,547,710
HD 163607 c,Radial Velocity,2010,W. M. Keck Observatory,2.390000,13.300,699.54383,30.17327,84.61440,547,711
HD 16417 b,Radial Velocity,2008,Anglo-Australian Telescope,0.140000,5.000,22.10000,-66.23770,237.69566,548,712
HD 164509 b,Radial Velocity,2010,W. M. Keck Observatory,0.870000,14.300,140.79869,11.13651,27.26359,549,713
HD 164595 b,Radial Velocity,2015,Haute-Provence Observatory,0.230000,4.160,16.14000,23.27765,55.46741,550,714
HD 164604 b,Radial Velocity,2009,Las Campanas Observatory,1.331000,13.400,635.00000,-3.11860,2.26337,551,715
HD 164922 b,Radial Velocity,2005,W. M. Keck Observatory,2.160000,13.300,116.00000,21.78318,52.29591,552,716
HD 164922 c,Radial Velocity,2016,Multiple Observatories,0.341000,3.660,13.00000,21.78318,52.29591,552,717
HD 164922 d,Radial Velocity,2020,Roque de los Muchachos Observatory,0.103000,1.830,4.00000,21.78318,52.29591,552,718
HD 164922 e,Radial Velocity,2021,Multiple Observatories,0.229200,3.230,10.52012,21.78318,52.29591,552,719
HD 165131 b,Radial Velocity,2023,Multiple Facilities,3.540000,12.100,5943.39121,-0.18908,8.52065,553,720
HD 165155 b,Radial Velocity,2016,Multiple Observatories,1.130000,13.200,918.52870,-4.32098,1.37910,554,721
HD 1666 b,Radial Velocity,2015,Multiple Observatories,0.940000,12.700,2040.00000,-79.96180,77.10962,555,722
HD 166724 b,Radial Velocity,2012,La Silla Observatory,5.420000,13.000,1207.74795,-11.64851,350.82178,556,723
HD 167042 b,Radial Velocity,2007,Lick Observatory,1.220000,13.600,444.00628,27.54691,82.54900,557,724
HD 167677 b,Radial Velocity,2023,Multiple Facilities,2.877000,13.200,905.81096,2.35367,18.84069,558,725
HD 167768 b,Radial Velocity,2022,Okayama Astrophysical Observatory,0.151200,13.900,270.15415,6.28959,26.28216,559,726
HD 168009 b,Radial Velocity,2021,Multiple Observatories,0.119200,3.050,9.53485,24.92402,72.81394,560,727
HD 168443 b,Radial Velocity,1998,W. M. Keck Observatory,0.292000,12.600,2424.39509,2.50674,20.81376,561,728
HD 168443 c,Radial Velocity,2000,W. M. Keck Observatory,2.842000,12.200,5500.33841,2.50674,20.81376,561,729
HD 168746 b,Radial Velocity,2002,La Silla Observatory,0.070000,11.100,85.81410,1.03031,18.96358,562,730
HD 168863 b,Radial Velocity,2022,Multiple Observatories,10.961000,12.700,2154.87660,-2.00978,13.67168,563,731
HD 1690 b,Radial Velocity,2010,La Silla Observatory,1.360000,12.500,2793.72570,-69.84117,100.75436,564,732
HD 16905 b,Radial Velocity,2022,Multiple Observatories,8.800000,12.400,3591.46100,-51.24171,282.47686,565,733
HD 169142 b,Imaging,2023,Paranal Observatory,37.200000,13.100,953.48522,-7.80957,3.39212,566,734
HD 169830 b,Radial Velocity,2000,La Silla Observatory,0.765000,13.200,804.42370,-8.47110,3.68683,567,735
HD 169830 c,Radial Velocity,2003,La Silla Observatory,3.075000,12.600,2437.42605,-8.47110,3.68683,567,736
HD 170469 b,Radial Velocity,2007,W. M. Keck Observatory,2.240000,14.100,209.76780,10.19103,40.94007,568,737
HD 17092 b,Radial Velocity,2007,McDonald Observatory,1.310000,12.500,3219.61790,-9.07471,141.30331,569,738
HD 171028 b,Radial Velocity,2007,La Silla Observatory,1.320000,13.200,832.71460,7.41135,36.96748,570,739
HD 171238 b,Radial Velocity,2009,La Silla Observatory,2.570000,12.500,2796.88998,-9.05461,5.94504,571,740
HD 17156 b,Radial Velocity,2007,Subaru Telescope,0.162780,12.330,1115.58330,10.99370,131.99027,572,741
HD 173416 b,Radial Velocity,2008,Xinglong Station,1.158000,13.400,585.12210,17.21933,65.74238,573,742
HD 174205 b,Radial Velocity,2022,Bohyunsan Optical Astronomical Observatory,1.700000,13.000,1334.87931,26.17781,101.44139,574,743
HD 175167 b,Radial Velocity,2009,Las Campanas Observatory,2.307000,12.700,2037.59792,-26.08807,325.36189,575,744
HD 175541 b,Radial Velocity,2007,W. M. Keck Observatory,0.975000,14.100,190.06234,1.00153,37.21115,576,745
HD 175607 b,Radial Velocity,2015,La Silla Observatory,,2.940,8.98000,-25.61517,329.49816,577,746
HD 17674 b,Radial Velocity,2017,Haute-Provence Observatory,1.420000,13.900,276.51210,-25.86168,151.51873,578,747
HD 176986 b,Radial Velocity,2017,Multiple Observatories,0.062960,2.260,5.74000,-7.57187,24.36018,579,748
HD 176986 c,Radial Velocity,2017,Multiple Observatories,0.118780,2.980,9.18000,-7.57187,24.36018,579,749
HD 177565 b,Radial Velocity,2017,La Silla Observatory,0.246000,4.000,15.10000,-19.07842,359.44857,580,750
HD 177830 b,Radial Velocity,1999,W. M. Keck Observatory,1.140000,13.500,537.13270,8.67193,57.68396,581,751
HD 177830 c,Radial Velocity,2010,W. M. Keck Observatory,0.513700,7.870,47.67250,8.67193,57.68396,581,752
HD 178911 B b,Radial Velocity,2001,W. M. Keck Observatory,0.340000,12.600,2552.17490,11.69384,65.99249,582,753
HD 179079 b,Radial Velocity,2008,W. M. Keck Observatory,0.121400,5.480,25.74423,-5.59005,32.82704,583,754
HD 179949 b,Radial Velocity,2000,Anglo-Australian Telescope,0.044300,13.900,291.12000,-15.78659,13.45534,584,755
HD 180053 b,Radial Velocity,2018,W. M. Keck Observatory,0.843000,13.300,697.31902,10.98272,66.68904,585,756
HD 18015 b,Radial Velocity,2018,W. M. Keck Observatory,3.870000,13.100,1048.83374,-55.87530,186.31902,586,757
HD 180314 b,Radial Velocity,2010,Subaru Telescope,1.448000,12.000,7216.92964,9.41869,64.01060,587,758
HD 180617 b,Radial Velocity,2018,Calar Alto Observatory,0.343000,3.530,12.21400,-3.28372,40.44072,588,759
HD 180902 b,Radial Velocity,2009,W. M. Keck Observatory,1.400000,13.500,535.54355,-16.32996,14.39883,589,760
HD 181234 b,Radial Velocity,2019,La Silla Observatory,7.427000,12.500,2980.91263,-10.54743,27.78010,590,761
HD 181342 b,Radial Velocity,2009,W. M. Keck Observatory,1.592000,13.200,807.28820,-16.72820,14.50487,591,762
HD 18143 b,Radial Velocity,2022,Multiple Observatories,0.088000,3.280,10.80617,-28.29389,154.43765,592,763
HD 18143 c,Radial Velocity,2022,Multiple Observatories,17.530000,12.500,3177.64841,-28.29389,154.43765,592,764
HD 181433 b,Radial Velocity,2008,La Silla Observatory,0.080000,2.400,6.35660,-28.04356,329.51487,593,765
HD 181433 c,Radial Velocity,2008,La Silla Observatory,1.760000,14.100,203.00000,-28.04356,329.51487,593,766
HD 181433 d,Radial Velocity,2008,La Silla Observatory,3.000000,14.200,171.00000,-28.04356,329.51487,593,767
HD 181720 b,Radial Velocity,2009,La Silla Observatory,1.850000,14.000,127.13200,-20.48764,5.51512,594,768
HD 183263 b,Radial Velocity,2004,W. M. Keck Observatory,1.460000,13.100,1103.18240,-4.30987,44.60924,595,769
HD 183263 c,Radial Velocity,2008,W. M. Keck Observatory,5.585000,12.500,2958.98247,-4.30987,44.60924,595,770
HD 183579 b,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),0.133400,3.550,19.70000,-27.69962,343.06161,596,771
HD 184010 b,Radial Velocity,2022,Okayama Astrophysical Observatory,0.940000,12.100,98.52681,3.80680,60.99426,597,772
HD 184010 c,Radial Velocity,2022,Okayama Astrophysical Observatory,1.334000,11.800,95.34852,3.80680,60.99426,597,773
HD 184010 d,Radial Velocity,2022,Okayama Astrophysical Observatory,1.920000,14.300,143.02278,3.80680,60.99426,597,774
HD 18438 b,Radial Velocity,2023,Bohyunsan Optical Astronomical Observatory,2.100000,12.100,6674.39655,18.19302,129.08420,598,775
HD 185269 b,Radial Velocity,2006,Lick Observatory,0.077000,13.800,321.00830,3.58055,63.27132,599,776
HD 185283 b,Radial Velocity,2023,La Silla Observatory,4.600000,13.600,413.17693,-29.07595,341.21374,600,777
HD 18599 b,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),0.048000,2.600,24.10000,-53.27814,273.92807,601,778
HD 187085 b,Radial Velocity,2006,Anglo-Australian Telescope,2.100000,13.900,265.70588,-27.12011,2.20149,602,779
HD 187123 b,Radial Velocity,1998,W. M. Keck Observatory,0.042600,14.200,166.21800,4.67926,69.46581,603,780
HD 187123 c,Radial Velocity,2008,W. M. Keck Observatory,4.890000,13.400,632.46000,4.67926,69.46581,603,781
HD 18742 b,Radial Velocity,2011,W. M. Keck Observatory,1.820000,13.100,1080.62200,-60.00474,207.80483,604,782
HD 188015 b,Radial Velocity,2004,W. M. Keck Observatory,1.203000,13.600,476.72000,0.54239,64.56026,605,783
HD 188641 b,Radial Velocity,2022,Multiple Observatories,12.027000,11.900,9333.03117,-28.65534,2.67804,606,784
HD 189567 b,Radial Velocity,2021,La Silla Observatory,0.111000,2.850,8.50000,-31.99284,328.46185,607,785
HD 189567 c,Radial Velocity,2021,La Silla Observatory,0.197000,2.540,7.00000,-31.99284,328.46185,607,786
HD 189733 b,Radial Velocity,2005,Haute-Provence Observatory,0.031260,12.666,359.14790,-3.92282,60.96214,608,787
HD 190007 b,Radial Velocity,2020,Multiple Observatories,0.092000,4.060,15.50000,-14.22203,44.30037,609,788
HD 190228 b,Radial Velocity,2022,Multiple Observatories,2.406000,12.900,1598.67689,-1.40600,65.99346,610,789
HD 190360 b,Radial Velocity,2003,Haute-Provence Observatory,3.900000,13.400,572.09113,-0.67616,67.41056,611,790
HD 190360 c,Radial Velocity,2005,W. M. Keck Observatory,0.130400,4.590,19.06900,-0.67616,67.41056,611,791
HD 190647 b,Radial Velocity,2007,La Silla Observatory,2.231000,13.400,630.89255,-30.03255,5.66045,612,792
HD 190984 b,Radial Velocity,2009,La Silla Observatory,5.500000,13.000,1137.82570,-32.85802,331.57931,613,793
HD 191806 b,Radial Velocity,2016,Haute-Provence Observatory,2.749000,12.500,2966.61035,10.30093,87.04635,614,794
HD 191939 b,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),0.080400,3.410,10.00000,17.72195,99.98716,615,795
HD 191939 c,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),0.175200,3.195,8.00000,17.72195,99.98716,615,796
HD 191939 d,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),0.213200,2.995,2.80000,17.72195,99.98716,615,797
HD 191939 e,Radial Velocity,2022,W. M. Keck Observatory,0.407000,13.000,112.20000,17.72195,99.98716,615,798
HD 191939 f,Radial Velocity,2022,W. M. Keck Observatory,3.200000,13.400,660.00000,17.72195,99.98716,615,799
HD 191939 g,Radial Velocity,2022,Multiple Observatories,0.812000,3.740,13.50000,17.72195,99.98716,615,800
HD 192263 b,Radial Velocity,1999,La Silla Observatory,0.150000,14.200,177.98480,-18.69708,41.87586,616,801
HD 192310 b,Radial Velocity,2011,La Silla Observatory,0.320000,4.270,16.90000,-29.40279,15.62553,617,802
HD 192310 c,Radial Velocity,2011,La Silla Observatory,1.180000,5.250,24.00000,-29.40279,15.62553,617,803
HD 192699 b,Radial Velocity,2007,Lick Observatory,1.063000,13.400,666.17168,-16.49300,47.13028,618,804
HD 194490 b,Radial Velocity,2022,Multiple Observatories,11.116000,12.400,3561.90296,-35.69138,347.11340,619,805
HD 195019 b,Radial Velocity,1998,Lick Observatory,0.140000,13.000,1264.96340,-11.47701,61.15665,620,806
HD 196050 b,Radial Velocity,2002,Anglo-Australian Telescope,2.650000,12.900,1493.79351,-36.35873,335.91879,621,807
HD 196067 b,Radial Velocity,2012,La Silla Observatory,5.020000,12.300,3972.85509,-33.04892,318.44307,622,808
HD 19615 b,Radial Velocity,2022,Bohyunsan Optical Astronomical Observatory,1.100000,12.600,2701.54146,13.75520,132.59319,623,809
HD 196885 A b,Radial Velocity,2007,Haute-Provence Observatory,2.370000,13.200,819.97000,-17.98547,56.30997,624,810
HD 197037 b,Radial Velocity,2012,McDonald Observatory,2.070000,13.900,251.00000,0.41247,81.67626,625,811
HD 199509 b,Radial Velocity,2022,Multiple Observatories,0.426000,7.430,43.22466,-31.43071,310.63182,626,812
HD 19994 b,Radial Velocity,2003,La Silla Observatory,1.305000,13.600,435.41000,-47.34122,181.50523,627,813
HD 20003 b,Radial Velocity,2019,La Silla Observatory,0.097400,3.430,11.66000,-41.17624,289.87654,628,814
HD 20003 c,Radial Velocity,2019,La Silla Observatory,0.196400,3.890,14.44000,-41.17624,289.87654,628,815
HD 200964 b,Radial Velocity,2010,Lick Observatory,1.565000,13.500,508.21017,-27.63577,53.56524,629,816
HD 200964 c,Radial Velocity,2010,Lick Observatory,1.960000,13.700,385.84562,-27.63577,53.56524,629,817
HD 202206 c,Radial Velocity,2004,La Silla Observatory,2.410000,12.200,5689.15700,-40.50460,27.94935,630,818
HD 202696 b,Radial Velocity,2019,W. M. Keck Observatory,1.566000,,634.38868,-15.08562,75.08304,631,819
HD 202696 c,Radial Velocity,2019,W. M. Keck Observatory,2.342000,,592.43512,-15.08562,75.08304,631,820
HD 202772 A b,Transit,2019,Transiting Exoplanet Survey Satellite (TESS),0.052080,17.318,323.23311,-42.95001,20.76224,632,821
HD 203030 b,Imaging,2006,Palomar Observatory,487.100000,14.460,3496.11248,-16.11822,74.61404,633,822
HD 20329 b,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),0.018000,1.720,7.42000,-34.57149,166.76827,634,823
HD 203387 b,Radial Velocity,2022,Multiple Observatories,1.771000,13.100,1106.04286,-40.76907,33.62509,635,824
HD 203387 c,Radial Velocity,2022,Multiple Observatories,5.067000,12.600,2378.94563,-40.76907,33.62509,635,825
HD 2039 b,Radial Velocity,2002,Anglo-Australian Telescope,2.200000,12.700,1999.15070,-60.08347,310.40299,636,826
HD 204313 b,Radial Velocity,2010,La Silla Observatory,3.185000,12.900,1466.77810,-43.72860,28.02639,637,827
HD 204313 c,Radial Velocity,2015,La Silla Observatory,0.211000,4.310,17.16273,-43.72860,28.02639,637,828
HD 204313 e,Radial Velocity,2022,Multiple Observatories,7.457000,12.200,4868.17771,-43.72860,28.02639,637,829
HD 204941 b,Radial Velocity,2011,La Silla Observatory,2.550000,10.100,73.10090,-44.42343,29.45803,638,830
HD 205158 b,Radial Velocity,2022,Multiple Observatories,0.177000,13.900,124.58874,-43.52429,334.58509,639,831
HD 205739 b,Radial Velocity,2008,Las Campanas Observatory,0.896000,13.600,435.41000,-47.99934,14.61325,640,832
HD 206255 b,Radial Velocity,2019,Las Campanas Observatory,0.461000,6.470,34.20000,-47.49513,347.15403,641,833
HD 206610 b,Radial Velocity,2009,W. M. Keck Observatory,1.740000,13.400,647.10188,-41.34818,47.87662,642,834
HD 206893 b,Imaging,2021,Gemini Observatory,9.600000,14.011,8899.19540,-44.27800,41.69494,643,835
HD 206893 c,Imaging,2022,European Southern Observatory,3.530000,16.365,4036.42077,-44.27800,41.69494,643,836
HD 207496 b,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),0.062900,2.250,6.10000,-35.79483,313.77934,644,837
HD 20781 b,Radial Velocity,2019,La Silla Observatory,0.052900,1.210,1.93000,-57.27190,224.67330,645,838
HD 20781 c,Radial Velocity,2019,La Silla Observatory,0.100400,2.170,5.33000,-57.27190,224.67330,645,839
HD 20781 d,Radial Velocity,2019,La Silla Observatory,0.164700,3.250,10.61000,-57.27190,224.67330,645,840
HD 20781 e,Radial Velocity,2019,La Silla Observatory,0.337400,3.830,14.03000,-57.27190,224.67330,645,841
HD 20782 b,Radial Velocity,2006,Anglo-Australian Telescope,1.364900,13.600,472.83000,-57.27708,224.80293,646,842
HD 207832 b,Radial Velocity,2012,W. M. Keck Observatory,0.586000,14.200,177.98480,-50.21556,24.00289,647,843
HD 207832 c,Radial Velocity,2012,W. M. Keck Observatory,2.112000,14.000,232.01590,-50.21556,24.00289,647,844
HD 207897 b,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),0.116300,2.501,14.40000,23.23912,118.37663,648,845
HD 20794 b,Radial Velocity,2011,La Silla Observatory,0.120700,1.450,2.70000,-56.06514,250.73443,649,846
HD 20794 c,Radial Velocity,2011,La Silla Observatory,0.203600,1.350,2.40000,-56.06514,250.73443,649,847
HD 20794 d,Radial Velocity,2011,La Silla Observatory,0.349900,2.040,4.80000,-56.06514,250.73443,649,848
HD 20794 e,Radial Velocity,2017,La Silla Observatory,0.509000,2.030,4.77000,-56.06514,250.73443,649,849
HD 208487 b,Radial Velocity,2004,Anglo-Australian Telescope,0.524000,14.200,165.26500,-52.12760,5.41027,650,850
HD 208527 b,Radial Velocity,2012,Bohyunsan Optical Astronomical Observatory,2.100000,12.500,3146.40000,-25.71773,77.24526,651,851
HD 20868 b,Radial Velocity,2008,La Silla Observatory,0.950000,13.700,397.28750,-57.33374,233.83834,652,852
HD 208897 b,Radial Velocity,2017,Multiple Observatories,1.063000,13.700,379.48712,-27.75212,76.03920,653,853
HD 209458 b,Radial Velocity,1999,W. M. Keck Observatory,0.047070,15.581,232.01590,-28.52705,76.75338,654,854
HD 210193 b,Radial Velocity,2019,Las Campanas Observatory,1.487000,14.300,153.10000,-54.07399,359.22654,655,855
HD 210277 b,Radial Velocity,1998,W. M. Keck Observatory,1.130000,13.600,410.00070,-46.96648,52.34827,656,856
HD 210702 b,Radial Velocity,2007,Lick Observatory,1.079000,13.600,481.51004,-32.02111,76.29345,657,857
HD 211403 b,Radial Velocity,2021,Haute-Provence Observatory,0.768000,12.800,1760.76937,1.39727,103.58251,658,858
HD 211810 b,Radial Velocity,2018,W. M. Keck Observatory,2.656000,14.000,212.94610,3.57209,105.47532,659,859
HD 211970 b,Radial Velocity,2019,Las Campanas Observatory,0.143000,3.660,13.00000,-51.44875,337.24690,660,860
HD 212301 b,Radial Velocity,2005,La Silla Observatory,0.030000,14.200,162.09330,-36.78034,311.90842,661,861
HD 212771 b,Radial Velocity,2009,W. M. Keck Observatory,1.190000,13.300,759.61370,-55.29100,41.79357,662,862
HD 213240 b,Radial Velocity,2001,La Silla Observatory,1.890000,12.800,1655.88600,-55.07162,343.71918,663,863
HD 213472 b,Radial Velocity,2021,Multiple Observatories,13.000000,13.100,1112.39942,-14.71496,96.11440,664,864
HD 213519 b,Radial Velocity,2022,Multiple Observatories,0.099000,2.990,9.21702,-10.97651,98.53979,665,865
HD 213885 b,Transit,2019,Transiting Exoplanet Survey Satellite (TESS),0.020120,1.745,8.83000,-49.93536,328.70205,666,866
HD 213885 c,Radial Velocity,2019,Multiple Observatories,0.056798,4.710,19.95000,-49.93536,328.70205,666,867
HD 21411 b,Radial Velocity,2019,Las Campanas Observatory,0.362000,9.520,65.90000,-56.10651,228.21187,667,868
HD 214823 b,Radial Velocity,2016,Haute-Provence Observatory,3.080000,12.100,5914.78665,-23.31940,92.85957,668,869
HD 215152 b,Radial Velocity,2018,La Silla Observatory,0.057638,1.190,1.81900,-53.19847,61.33593,669,870
HD 215152 c,Radial Velocity,2018,La Silla Observatory,0.067393,1.170,1.72000,-53.19847,61.33593,669,871
HD 215152 d,Radial Velocity,2018,La Silla Observatory,0.087990,1.480,2.80100,-53.19847,61.33593,669,872
HD 215152 e,Radial Velocity,2018,La Silla Observatory,0.154170,1.510,2.87700,-53.19847,61.33593,669,873
HD 215497 b,Radial Velocity,2009,La Silla Observatory,0.050000,2.400,6.35660,-53.10239,331.29531,670,874
HD 215497 c,Radial Velocity,2009,La Silla Observatory,1.310000,13.000,111.23994,-53.10239,331.29531,670,875
HD 216435 b,Radial Velocity,2002,Anglo-Australian Telescope,2.560000,13.700,400.40000,-58.71051,341.69196,671,876
HD 216437 b,Radial Velocity,2002,Anglo-Australian Telescope,2.570000,13.000,1334.87931,-43.90561,316.27280,672,877
HD 216520 b,Radial Velocity,2020,Multiple Observatories,0.198000,3.180,10.26000,21.68276,119.44540,673,878
HD 216520 c,Radial Velocity,2020,Multiple Observatories,0.528000,3.030,9.44000,21.68276,119.44540,673,879
HD 216536 b,Radial Velocity,2015,McDonald Observatory,0.610000,13.800,333.72150,-13.45694,101.68984,674,880
HD 216770 b,Radial Velocity,2003,La Silla Observatory,0.460000,14.100,181.16310,-64.29217,27.30726,675,881
HD 21693 b,Radial Velocity,2019,La Silla Observatory,0.145500,2.800,8.23000,-48.72408,272.90839,676,882
HD 21693 c,Radial Velocity,2019,La Silla Observatory,0.258600,4.340,17.37000,-48.72408,272.90839,676,883
HD 217107 b,Radial Velocity,1998,Lick Observatory,0.080000,13.600,413.17900,-53.32407,70.47402,677,884
HD 217107 c,Radial Velocity,2005,Lick Observatory,5.320000,13.200,826.32000,-53.32407,70.47402,677,885
HD 21749 c,Transit,2019,Transiting Exoplanet Survey Satellite (TESS),0.069500,0.892,3.70000,-45.82079,279.23027,152,886
HD 217786 b,Radial Velocity,2011,La Silla Observatory,2.446000,12.300,4402.55909,-52.73594,74.19297,678,887
HD 217786 c,Radial Velocity,2022,Multiple Observatories,0.038000,2.610,7.31005,-52.73594,74.19297,678,888
